City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Broome,US,2022-05-12 01:10:37,42.2506,-75.833,63.68,43,0,1.01
295,Bandundu,CD,2022-05-12 01:10:37,-3.3167,17.3667,72.05,96,100,3.06
296,Oranjestad,AW,2022-05-12 01:10:38,12.524,-70.027,80.55,83,20,17.27
297,San Patricio,US,2022-05-12 01:10:39,28.017,-97.5169,82.26,71,6,14.97
298,Tura,IN,2022-05-12 01:10:39,25.5198,90.2201,75.49,88,74,4.63
299,Ajaccio,FR,2022-05-12 01:05:52,42.0,8.9167,53.65,82,0,8.05
300,Comodoro Rivadavia,AR,2022-05-12 01:10:40,-45.8667,-67.5,57.06,47,0,11.5
301,Christchurch,NZ,2022-05-12 01:07:40,-43.5333,172.6333,59.92,65,8,3.44
302,Moose Factory,CA,2022-05-12 01:10:32,51.2585,-80.6094,64.56,33,6,5.1
303,Pisco,PE,2022-05-12 01:10:41,-13.7,-76.2167,64.02,94,0,4.61
304,Lubumbashi,CD,2022-05-12 01:10:42,-11.6609,27.4794,59.7,77,30,2.84
305,Kaeo,NZ,2022-05-12 01:10:42,-35.1,173.7833,65.32,60,0,5.91
306,The Hammocks,US,2022-05-12 01:10:43,25.6715,-80.4445,76.01,64,0,6.91
307,Faanui,PF,2022-05-12 01:08:02,-16.4833,-151.75,81.57,76,24,16.49
308,Nara,JP,2022-05-12 01:10:43,34.6851,135.8049,68.5,72,100,4.34
309,Besikduzu,TR,2022-05-12 01:10:44,41.052,39.2284,53.49,81,100,3.51
310,Samana,DO,2022-05-12 01:10:44,19.2056,-69.3369,77.99,82,100,6.17
311,Odessa,UA,2022-05-12 01:08:37,46.4775,30.7326,54.99,76,62,8.25
312,Erzin,TR,2022-05-12 01:10:45,36.9559,36.2,58.41,87,11,1.66
313,Hami,CN,2022-05-12 01:10:46,42.8,93.45,67.93,18,25,6.26
314,Ardakan,IR,2022-05-12 01:10:46,32.31,54.0175,72.05,12,0,7.0
315,Buala,SB,2022-05-12 01:10:47,-8.145,159.5921,85.01,69,100,3.71
316,Lompoc,US,2022-05-12 01:10:47,34.6391,-120.4579,66.02,58,0,11.01
317,Talavera De La Reina,ES,2022-05-12 01:10:48,39.9635,-4.8308,66.88,50,100,6.11
318,Necochea,AR,2022-05-12 01:06:06,-38.5473,-58.7368,48.97,72,100,5.55
319,Beringovskiy,RU,2022-05-12 01:10:49,63.05,179.3167,37.9,87,44,5.84
320,Korla,CN,2022-05-12 01:10:49,41.7597,86.1469,70.12,31,7,18.39
321,Saint-Joseph,RE,2022-05-12 01:10:50,-21.3667,55.6167,70.18,83,72,6.22
322,Usinsk,RU,2022-05-12 01:10:50,65.9939,57.5281,41.14,82,10,7.99
323,Awjilah,LY,2022-05-12 01:10:51,29.1081,21.2869,71.89,51,99,10.47
324,Zyryanka,RU,2022-05-12 01:10:51,65.75,150.85,32.65,85,7,16.26
325,Aksarka,RU,2022-05-12 01:10:52,66.5606,67.7975,33.01,99,100,3.62
326,Russell,US,2022-05-12 01:10:52,32.3502,-85.1999,78.4,73,0,0.0
327,Perevoz,RU,2022-05-12 01:10:53,55.5961,44.5446,38.73,93,100,2.89
328,Bilma,NE,2022-05-12 01:10:53,18.6853,12.9164,90.72,17,0,17.65
329,Mogadishu,SO,2022-05-12 01:10:54,2.0371,45.3438,81.07,85,18,15.64
330,Grenada,ES,2022-05-12 01:06:47,37.1882,-3.6067,60.91,53,0,1.01
331,Mareeba,AU,2022-05-12 01:10:55,-17.0,145.4333,78.48,85,84,4.63
332,Omsukchan,RU,2022-05-12 01:10:56,62.5333,155.8,35.98,86,29,2.17
333,Mount Gambier,AU,2022-05-12 01:10:56,-37.8333,140.7667,57.11,100,100,4.61
334,Karratha,AU,2022-05-12 01:06:43,-20.7377,116.8463,79.3,38,27,7.56
335,Kaspiysk,RU,2022-05-12 01:10:57,42.8816,47.6392,44.78,87,95,6.71
336,Batemans Bay,AU,2022-05-12 01:10:58,-35.7167,150.1833,62.1,98,100,1.41
337,Marienburg,PL,2022-05-12 01:10:59,54.0359,19.0266,61.88,87,100,12.97
338,Muyezerskiy,RU,2022-05-12 01:10:59,63.9333,31.65,39.88,98,98,6.06
339,Ouallam,NE,2022-05-12 01:11:00,14.3188,2.0866,88.7,16,1,1.59
340,Alta Floresta,BR,2022-05-12 01:11:00,-9.8756,-56.0861,71.98,81,67,1.79
341,Pingliang,CN,2022-05-12 01:11:01,35.5392,106.6861,61.54,70,1,5.23
342,Abadan,IR,2022-05-12 01:11:01,30.3392,48.3043,79.95,17,0,11.05
343,At-Bashi,KG,2022-05-12 01:11:02,41.1702,75.8106,49.89,78,33,1.5
344,Misratah,LY,2022-05-12 01:11:03,32.3754,15.0925,62.29,77,8,5.19
345,Libertador General San Martin,AR,2022-05-12 01:11:03,-23.8064,-64.7876,65.88,72,80,2.37
346,Vardo,NO,2022-05-12 01:11:04,70.3705,31.1107,37.38,93,100,2.3
347,Oporelu,RO,2022-05-12 01:11:04,44.6,24.4167,55.08,69,94,2.93
348,Verkhnevilyuysk,RU,2022-05-12 01:11:05,63.4453,120.3167,44.11,89,98,6.89
349,Tartagal,AR,2022-05-12 01:10:32,-22.5164,-63.8013,65.48,68,100,2.28
350,Kothi,IN,2022-05-12 01:11:06,24.75,80.7833,89.83,37,0,6.38
351,Lozuvatka,UA,2022-05-12 01:11:06,48.0571,33.2858,47.86,57,27,8.5
352,Mbandaka,CD,2022-05-12 01:11:07,0.0487,18.2603,68.9,95,100,0.29
353,Dudinka,RU,2022-05-12 01:11:08,69.4058,86.1778,33.62,97,100,8.39
354,Port Blair,IN,2022-05-12 01:11:08,11.6667,92.75,82.44,83,75,3.44
355,Haines Junction,CA,2022-05-12 01:06:38,60.7522,-137.5108,41.13,79,74,3.15
356,Antofagasta,CL,2022-05-12 01:11:09,-23.65,-70.4,61.02,82,39,3.11
357,Uray,RU,2022-05-12 01:11:09,60.1247,64.7758,49.6,70,100,3.87
358,Nuuk,GL,2022-05-12 01:08:54,64.1835,-51.7216,34.41,93,100,15.01
359,Debre Sina,ET,2022-05-12 01:11:10,9.85,39.7667,53.4,52,1,2.71
360,Vila Velha,BR,2022-05-12 01:09:36,-20.3297,-40.2925,75.15,78,0,9.22
361,Vigrestad,NO,2022-05-12 01:11:11,58.5667,5.7,46.58,87,100,21.77
362,Craig,US,2022-05-12 01:11:11,40.5153,-107.5464,71.55,14,0,16.11
363,Nome,US,2022-05-12 01:11:12,64.5011,-165.4064,39.27,81,20,17.27
364,Hermosillo,MX,2022-05-12 01:10:51,29.0667,-110.9667,94.91,13,75,11.99
365,Sambava,MG,2022-05-12 01:11:13,-14.2667,50.1667,74.21,88,16,5.08
366,Kavaratti,IN,2022-05-12 01:11:13,10.5669,72.642,84.61,66,100,13.78
367,Half Moon Bay,US,2022-05-12 01:11:14,37.4636,-122.4286,64.42,65,0,29.93
368,Pauini,BR,2022-05-12 01:11:14,-7.7136,-66.9764,77.41,84,64,1.16
369,Kesinga,IN,2022-05-12 01:11:15,20.2,83.2333,82.38,68,86,4.88
370,Warrnambool,AU,2022-05-12 01:09:37,-38.3833,142.4833,66.81,81,59,7.43
371,Hofn,IS,2022-05-12 01:11:16,64.2539,-15.2082,38.75,77,100,9.22
372,Deputatskiy,RU,2022-05-12 01:10:48,69.3,139.9,28.31,84,77,8.41
373,Talnakh,RU,2022-05-12 01:11:17,69.4865,88.3972,33.21,99,100,6.08
374,Killybegs,IE,2022-05-12 01:11:17,54.6333,-8.45,48.29,71,99,13.47
375,Springbok,ZA,2022-05-12 01:11:18,-29.6643,17.8865,48.2,72,0,0.87
376,Pointe Michel,DM,2022-05-12 01:11:18,15.25,-61.3833,79.29,80,99,14.97
377,Saint-Francois,FR,2022-05-12 01:11:19,46.4154,3.9054,59.68,82,0,4.61
378,Marzuq,YE,2022-05-12 01:11:19,14.4,46.4667,73.63,35,67,3.42
379,Santa Maria,BR,2022-05-12 01:10:27,-29.6842,-53.8069,53.22,93,0,1.03
380,Dalbandin,PK,2022-05-12 01:11:20,28.8947,64.4101,79.5,10,0,5.99
381,Huesca,ES,2022-05-12 01:11:21,42.1362,-0.4087,67.1,62,0,5.75
382,Pantayivka,UA,2022-05-12 01:11:21,48.674,32.8841,46.31,58,53,9.24
383,Ilulissat,GL,2022-05-12 01:11:22,69.2167,-51.1,26.62,46,0,0.0
384,Houma,US,2022-05-12 01:07:59,29.5958,-90.7195,82.02,69,0,4.0
385,Belmonte,BR,2022-05-12 01:11:23,-15.8631,-38.8828,74.5,81,61,5.75
386,Rawson,AR,2022-05-12 01:11:23,-43.3002,-65.1023,52.68,72,91,20.65
387,Makarov,RU,2022-05-12 01:11:24,48.6333,142.8,46.18,75,90,5.26
388,Atkinson,US,2022-05-12 01:11:24,42.8384,-71.147,55.72,83,20,4.61
389,Victoria,HK,2022-05-12 01:11:25,22.2855,114.1577,78.24,94,100,3.0
390,Namibe,AO,2022-05-12 01:11:25,-15.1961,12.1522,72.03,68,0,4.83
391,Uribia,CO,2022-05-12 01:11:26,11.7139,-72.266,81.27,78,100,6.4
392,Pacific Grove,US,2022-05-12 01:11:26,36.6177,-121.9166,66.38,69,0,18.01
393,Kyra,RU,2022-05-12 01:11:27,49.5776,111.9753,39.02,39,82,13.27
394,Pachino,IT,2022-05-12 01:11:27,36.7186,15.0907,62.02,69,0,3.67
395,Port Hardy,CA,2022-05-12 01:10:18,50.6996,-127.4199,45.45,89,100,19.71
396,Baculin,PH,2022-05-12 01:11:28,7.4525,126.5842,81.91,78,100,5.37
397,Mastic Beach,US,2022-05-12 01:11:29,40.7668,-72.8521,63.54,84,8,7.0
398,Gravdal,NO,2022-05-12 01:11:29,68.1214,13.5031,41.79,93,74,4.23
399,Huarmey,PE,2022-05-12 01:11:30,-10.0681,-78.1522,64.67,88,18,6.82
400,Kolda,SN,2022-05-12 01:11:30,12.8833,-14.95,79.88,53,97,6.08
401,Igarka,RU,2022-05-12 01:11:31,67.4667,86.5833,33.13,99,100,6.33
402,Cayenne,GF,2022-05-12 01:11:31,4.9333,-52.3333,80.1,1,100,7.0
403,Havre-Saint-Pierre,CA,2022-05-12 01:11:32,50.2334,-63.5986,44.26,74,100,11.77
404,Ahipara,NZ,2022-05-12 01:06:43,-35.1667,173.1667,63.32,51,0,5.01
405,Touros,BR,2022-05-12 01:10:30,-5.1989,-35.4608,75.49,91,100,10.47
406,Mchinji,MW,2022-05-12 01:08:09,-13.7984,32.8802,58.51,83,3,3.13
407,Alyangula,AU,2022-05-12 01:11:33,-13.8483,136.4192,83.8,61,9,12.84
408,Fowa,NG,2022-05-12 01:11:34,8.9167,6.4,78.69,75,100,0.76
409,Domoni,KM,2022-05-12 01:11:34,-12.2569,44.5319,77.09,74,30,11.27
410,Sawtell,AU,2022-05-12 01:11:35,-30.3833,153.1,71.62,83,40,14.97
411,Zhuhai,CN,2022-05-12 01:11:35,22.2769,113.5678,80.38,94,75,11.5
412,Marsh Harbour,BS,2022-05-12 01:11:36,26.5412,-77.0636,73.56,73,2,14.79
413,Udachnyy,RU,2022-05-12 01:11:36,66.4167,112.4,41.45,75,100,15.21
414,Husavik,IS,2022-05-12 01:11:37,66.0449,-17.3389,31.23,91,100,7.47
415,Banda Aceh,ID,2022-05-12 01:11:37,5.5577,95.3222,82.65,75,89,13.02
416,Ostersund,SE,2022-05-12 01:11:38,63.1792,14.6357,39.65,100,100,0.0
417,Ambovombe,MG,2022-05-12 01:11:38,-25.1667,46.0833,66.47,77,40,4.83
418,Klaksvik,FO,2022-05-12 01:11:39,62.2266,-6.589,40.12,73,100,21.61
419,Matoury,GF,2022-05-12 01:11:39,4.8483,-52.3317,80.02,94,100,4.61
420,Muli,MV,2022-05-12 01:07:57,2.9167,73.5667,83.21,78,76,19.82
421,Barra Do Garcas,BR,2022-05-12 01:11:40,-15.89,-52.2567,73.94,61,91,2.28
422,Hvide Sande,DK,2022-05-12 01:11:41,56.0045,8.1294,50.09,86,1,18.19
423,Saint-Dizier,FR,2022-05-12 01:11:42,48.4167,5.0833,60.4,95,13,8.9
424,Yambio,SS,2022-05-12 01:11:42,4.5721,28.3955,66.2,97,91,4.29
425,Fukuma,JP,2022-05-12 01:11:43,33.7667,130.4667,71.15,97,100,4.85
426,Mporokoso,ZM,2022-05-12 01:11:44,-9.3727,30.125,58.35,72,63,5.95
427,Port Keats,AU,2022-05-12 01:11:44,-14.25,129.55,87.21,51,100,8.3
428,Saint-Augustin,CA,2022-05-12 01:11:45,51.226,-58.6502,46.13,58,100,18.16
429,Lata,PT,2022-05-12 01:11:45,40.1629,-8.3327,54.64,77,100,2.64
430,Dire Dawa,ET,2022-05-12 01:11:46,9.5931,41.8661,69.94,36,0,4.56
431,Boa Vista,BR,2022-05-12 01:11:47,2.8197,-60.6733,80.58,83,0,4.61
432,Ust-Nera,RU,2022-05-12 01:11:47,64.5667,143.2,30.4,71,11,9.01
433,Fortuna,US,2022-05-12 01:11:48,40.5982,-124.1573,55.92,64,40,6.91
434,Oltu,TR,2022-05-12 01:11:48,40.5498,42.0013,40.77,74,37,2.33
435,San Policarpo,PH,2022-05-12 01:11:49,12.1791,125.5072,83.28,78,63,9.28
436,Ugoofaaru,MV,2022-05-12 01:11:49,5.6667,73.0,83.26,77,44,15.08
437,Komsomolskiy,UZ,2022-05-12 01:11:50,40.4272,71.7189,59.72,88,5,6.91
438,Kalianget,ID,2022-05-12 01:11:50,-7.05,113.9333,83.08,77,100,1.14
439,Neiafu,TO,2022-05-12 01:11:51,-18.65,-173.9833,81.28,83,20,6.91
440,Sandane,NO,2022-05-12 01:11:52,61.7728,6.215,43.02,93,100,1.14
441,Liwonde,MW,2022-05-12 01:08:09,-15.0506,35.2035,63.07,91,0,1.32
442,Las Vegas,US,2022-05-12 01:07:42,36.175,-115.1372,65.43,19,20,23.02
443,Iquitos,PE,2022-05-12 01:11:52,-3.7481,-73.2472,77.04,100,100,2.3
444,Kiama,AU,2022-05-12 01:11:53,-34.6833,150.8667,66.99,92,100,5.01
445,Seka,TH,2022-05-12 01:11:53,17.9285,103.9552,83.25,80,100,4.27
446,Angoche,MZ,2022-05-12 01:11:54,-16.2325,39.9086,72.3,78,0,6.64
447,Ismailia,EG,2022-05-12 01:11:55,30.6043,32.2723,62.47,75,4,5.82
448,Vanimo,PG,2022-05-12 01:11:55,-2.6741,141.3028,82.63,81,100,4.92
449,Jacqueville,CI,2022-05-12 01:11:57,5.2052,-4.4146,81.88,81,98,9.48
450,Letka,RU,2022-05-12 01:11:57,59.6011,49.4232,42.13,84,100,11.48
451,Brownsville,US,2022-05-12 01:11:58,25.9018,-97.4975,82.09,74,0,12.66
452,Changji,CN,2022-05-12 01:11:58,44.0167,87.3167,65.19,48,0,6.71
453,Rassvet,RU,2022-05-12 01:11:59,46.8333,40.75,49.69,76,47,2.91
454,Prince Rupert,CA,2022-05-12 01:11:59,54.3161,-130.3201,50.09,71,100,5.75
455,Makokou,GA,2022-05-12 01:12:00,0.5738,12.8642,69.24,98,100,1.81
456,Yaan,NG,2022-05-12 01:12:00,7.3833,8.5667,77.45,77,100,5.19
457,Ust-Maya,RU,2022-05-12 01:12:01,60.4167,134.5333,42.04,55,81,7.56
458,Kroya,ID,2022-05-12 01:12:01,-7.6331,109.2461,81.82,83,71,3.36
459,Gorontalo,ID,2022-05-12 01:12:02,0.5412,123.0595,87.15,64,90,1.5
460,Homer,US,2022-05-12 01:12:03,59.6425,-151.5483,48.07,57,20,8.99
461,Muskogee,US,2022-05-12 01:12:03,35.5834,-95.3336,83.55,61,0,4.61
462,Sovetskiy,RU,2022-05-12 01:12:04,61.3614,63.5842,49.73,69,90,4.5
463,Jardim,BR,2022-05-12 01:10:17,-21.4803,-56.1381,62.91,65,77,3.98
464,Heishan,CN,2022-05-12 01:12:05,41.6892,122.1128,57.16,18,100,8.79
465,Tevriz,RU,2022-05-12 01:12:05,57.509,72.4042,52.2,57,29,4.56
466,Tamiahua,MX,2022-05-12 01:12:06,21.2667,-97.45,79.97,78,5,10.47
467,Lundazi,ZM,2022-05-12 01:12:07,-12.2929,33.1782,58.41,78,6,5.61
468,Wucheng,CN,2022-05-12 01:12:07,29.6008,118.175,65.93,96,100,1.54
469,Chingirlau,KZ,2022-05-12 01:12:08,51.095,54.0814,47.77,70,100,16.67
470,Katsuura,JP,2022-05-12 01:12:08,35.1333,140.3,69.82,79,100,9.17
471,Moerai,PF,2022-05-12 01:12:09,-22.4333,-151.3333,80.53,75,30,14.36
472,Manta,EC,2022-05-12 01:12:09,-0.95,-80.7333,78.58,83,100,8.05
473,Dromolaxia,CY,2022-05-12 01:12:10,34.8761,33.586,63.99,82,0,5.75
474,Aripuana,BR,2022-05-12 01:09:18,-9.1667,-60.6333,75.58,80,30,1.23
475,Sur,OM,2022-05-12 01:12:11,22.5667,59.5289,86.68,34,100,7.0
476,Vostok,RU,2022-05-12 01:12:11,46.4856,135.8833,50.59,49,15,5.99
477,Hohhot,CN,2022-05-12 01:12:12,40.8106,111.6522,49.12,16,99,9.64
478,Porto Novo,BJ,2022-05-12 01:12:12,6.4965,2.6036,80.76,85,14,5.19
479,Alofi,NU,2022-05-12 01:12:13,-19.0595,-169.9187,80.49,83,75,8.05
480,Remanso,BR,2022-05-12 01:12:13,-9.6179,-42.0831,76.1,62,0,5.97
481,Kokopo,PG,2022-05-12 01:12:14,-4.352,152.2633,84.99,65,100,4.5
482,The Valley,AI,2022-05-12 01:09:38,18.217,-63.0578,81.1,81,100,20.92
483,Ginir,ET,2022-05-12 01:12:15,7.1333,40.7,56.07,85,13,5.84
484,Rio Grande,BR,2022-05-12 01:12:15,-32.035,-52.0986,56.95,81,14,12.97
485,Saint-Donat-De-Montcalm,CA,2022-05-12 01:12:16,46.3187,-74.2219,63.52,59,100,3.09
486,Vostochnyy,RU,2022-05-12 01:12:16,55.8167,37.8667,44.87,63,100,5.93
487,Ariquemes,BR,2022-05-12 01:12:17,-9.9133,-63.0408,72.09,97,17,3.02
488,Nizhnyaya Tavda,RU,2022-05-12 01:12:17,57.6731,66.1725,50.29,89,100,9.53
489,Lethem,GY,2022-05-12 01:12:18,3.3803,-59.7968,82.0,60,48,6.11
490,Weinan,CN,2022-05-12 01:12:18,34.5036,109.5089,65.3,57,24,7.27
491,Sidhi,IN,2022-05-12 01:12:19,24.4167,81.8833,87.24,53,0,8.39
492,Mandalgovi,MN,2022-05-12 01:08:08,45.7625,106.2708,33.57,28,0,21.21
493,Qasigiannguit,GL,2022-05-12 01:12:20,68.8193,-51.1922,26.85,86,12,5.77
494,Nanton,CA,2022-05-12 01:10:35,50.3501,-113.7687,58.26,29,67,11.99
495,Sioux Lookout,CA,2022-05-12 01:12:20,50.1001,-91.917,59.95,47,100,6.85
496,Hwange,ZW,2022-05-12 01:12:21,-18.3693,26.5019,61.5,37,0,3.13
497,Ciudad Bolivar,VE,2022-05-12 01:12:21,8.1222,-63.5497,87.17,49,43,10.42
498,Suluq,LY,2022-05-12 01:12:22,31.6682,20.2521,67.23,47,100,11.45
499,Namatanai,PG,2022-05-12 01:12:22,-3.6667,152.4333,85.59,67,42,7.47
500,Burayevo,RU,2022-05-12 01:12:23,55.8407,55.4083,39.02,77,9,6.96
501,Hambantota,LK,2022-05-12 01:12:24,6.1241,81.1185,78.82,89,96,15.77
502,Puerto Ayacucho,VE,2022-05-12 01:12:24,5.6639,-67.6236,77.14,89,72,3.56
503,Maceio,BR,2022-05-12 01:12:25,-9.6658,-35.7353,74.64,94,75,3.44
504,Sacel,RO,2022-05-12 01:12:26,47.6333,24.4333,51.08,91,59,2.24
505,Onguday,RU,2022-05-12 01:12:26,50.75,86.15,49.87,47,100,3.24
506,Antalaha,MG,2022-05-12 01:12:01,-14.9003,50.2788,72.37,91,6,5.19
507,Palana,RU,2022-05-12 01:12:27,59.1167,159.9667,37.92,70,24,6.42
508,Sao Bento Do Sul,BR,2022-05-12 01:11:52,-26.2503,-49.3786,53.19,91,0,1.83
509,Hirara,JP,2022-05-12 01:12:28,24.8,125.2833,78.51,84,10,15.03
510,Kenai,US,2022-05-12 01:12:29,60.5544,-151.2583,53.02,33,75,14.97
511,Miraflores,MX,2022-05-12 01:12:29,19.2167,-98.8083,73.87,35,14,7.76
512,Laramie,US,2022-05-12 01:12:30,41.3114,-105.5911,61.77,49,75,19.57
513,Brainerd,US,2022-05-12 01:12:30,46.358,-94.2008,62.85,72,100,8.05
514,Ocampo,MX,2022-05-12 01:12:31,21.65,-101.5,68.94,35,3,20.78
515,Guatire,VE,2022-05-12 01:12:32,10.4762,-66.5427,73.65,96,70,1.99
516,Ambon,ID,2022-05-12 01:12:32,-3.6954,128.1814,86.14,74,20,3.44
517,Sangmelima,CM,2022-05-12 01:12:33,2.9333,11.9833,67.51,99,100,0.47
518,Tsumeb,NA,2022-05-12 01:12:33,-19.2333,17.7167,58.35,30,0,5.41
519,Biak,ID,2022-05-12 01:12:34,-0.9131,122.8766,81.07,80,99,2.28
520,Trat,TH,2022-05-12 01:12:34,12.5,102.5,88.83,83,58,3.53
521,Monrovia,LR,2022-05-12 01:11:19,6.3005,-10.7969,80.38,84,97,7.23
522,Tobol,KZ,2022-05-12 01:12:35,52.6844,62.5794,44.47,55,0,3.04
523,Fairbanks,US,2022-05-12 01:11:56,64.8378,-147.7164,50.59,39,75,5.75
524,Volterra,IT,2022-05-12 01:12:36,43.4003,10.86,55.6,92,15,2.28
525,Yonago,JP,2022-05-12 01:12:36,35.4333,133.3333,65.19,95,100,5.91
526,Erice,IT,2022-05-12 01:12:37,38.037,12.5865,55.36,71,1,5.95
527,Dongsheng,CN,2022-05-12 01:12:37,39.8161,109.9776,44.47,28,100,14.07
528,Maumere,ID,2022-05-12 01:12:38,-8.6199,122.2111,83.01,69,98,2.55
529,Ha Tinh,VN,2022-05-12 01:12:38,18.3333,105.9,84.31,69,98,5.48
530,Kutum,SD,2022-05-12 01:12:39,14.2,24.6667,78.28,13,100,8.95
531,Rock Sound,BS,2022-05-12 01:12:39,24.9,-76.2,74.07,74,6,5.08
532,Alice Springs,AU,2022-05-12 01:12:40,-23.7,133.8833,63.95,55,100,10.36
533,Katobu,ID,2022-05-12 01:12:40,-4.9408,122.5276,84.49,72,65,1.9
534,Udarnyy,RU,2022-05-12 01:12:41,54.3409,42.8611,38.3,98,100,3.22
535,Sao Filipe,CV,2022-05-12 01:10:43,14.8961,-24.4956,73.27,78,8,9.17
536,Pemangkat,ID,2022-05-12 01:12:42,1.1667,108.9667,82.58,80,99,2.37
537,Keflavik,IS,2022-05-12 01:12:42,64.0049,-22.5624,36.03,87,75,5.75
538,Calama,CL,2022-05-12 01:12:43,-22.4667,-68.9333,51.78,23,0,3.18
539,Biloela,AU,2022-05-12 01:12:43,-24.4167,150.5,69.64,88,100,7.52
540,Mouzouras,GR,2022-05-12 01:12:44,35.5333,24.15,53.6,76,20,0.0
541,Synya,RU,2022-05-12 01:12:44,65.3718,58.0387,42.24,88,31,3.11
542,Peterhead,GB,2022-05-12 01:12:45,57.5058,-1.7981,46.45,82,22,9.37
543,Arya,PK,2022-05-12 01:12:45,33.6,73.0667,82.24,47,0,6.96
544,Wewak,PG,2022-05-12 01:12:46,-3.5534,143.6268,85.53,67,20,3.71
545,Omboue,GA,2022-05-12 01:12:47,-1.5746,9.2618,77.02,90,91,3.69
546,Bud,US,2022-05-12 01:12:47,39.447,-86.1758,82.42,75,1,7.2
547,Kirovskiy,RU,2022-05-12 01:12:48,45.0917,133.5136,58.33,46,63,5.86
548,Kamaishi,JP,2022-05-12 01:12:48,39.2667,141.8833,64.04,68,100,10.13
549,Rio Gallegos,AR,2022-05-12 01:12:49,-51.6226,-69.2181,39.25,87,0,2.3
550,Nouadhibou,MR,2022-05-12 01:12:49,20.931,-17.0347,65.73,85,1,20.92
551,Isangel,VU,2022-05-12 01:12:50,-19.55,169.2667,77.68,68,100,20.18
552,Colquechaca,BO,2022-05-12 01:12:51,-18.6667,-66.0167,31.42,71,2,4.05
553,Cooma,AU,2022-05-12 01:12:51,-36.2333,149.1333,55.17,100,75,10.36
554,Mundargi,IN,2022-05-12 01:12:52,15.2167,75.9,75.52,76,100,17.2
555,Mecca,SA,2022-05-12 01:12:52,21.4267,39.8261,83.26,26,0,6.24
556,Herat,AF,2022-05-12 01:12:53,34.5,62.0,63.75,34,0,7.02
557,Shimoda,JP,2022-05-12 01:12:53,34.6667,138.95,68.34,85,100,5.97
558,Salym,RU,2022-05-12 01:12:54,60.0625,71.4789,52.34,57,100,6.82
